model_id,cycle,state_index,state,cycle_length,ly_weight,qaly_weight,cost_weight,qaly_discount_factor,cost_discount_factor,ly_discount_factor,include_discounted_ly
D,25,1,HF no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2452161076847381,1.2452161076847381,1.0,0
D,25,2,PCE no HPE,0.25,0.25,0.1704166666666667,98.25731242857142,1.2452161076847381,1.2452161076847381,1.0,0
D,25,3,SCE no HPE,0.25,0.25,0.1504166666666667,3802.943215672351,1.2452161076847381,1.2452161076847381,1.0,0
D,25,4,HF w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.2452161076847381,1.2452161076847381,1.0,0
D,25,5,PCE w HPE,0.25,0.25,0.1704166666666667,89.15631428571429,1.2452161076847381,1.2452161076847381,1.0,0
D,25,6,SCE w HPE,0.25,0.25,0.1504166666666667,3793.8422175294936,1.2452161076847381,1.2452161076847381,1.0,0
D,25,7,HF post event no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2452161076847381,1.2452161076847381,1.0,0
D,25,8,HF post event w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.2452161076847381,1.2452161076847381,1.0,0
D,25,9,Dead,0.25,0.0,0.0,0.0,1.2452161076847381,1.2452161076847381,1.0,0
D,26,1,HF no HPE,0.25,0.25,0.19166666666666668,16.764516,1.255971594570348,1.255971594570348,1.0,0
D,26,2,PCE no HPE,0.25,0.25,0.1704166666666667,98.25731242857142,1.255971594570348,1.255971594570348,1.0,0
D,26,3,SCE no HPE,0.25,0.25,0.1504166666666667,3802.943215672351,1.255971594570348,1.255971594570348,1.0,0
D,26,4,HF w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.255971594570348,1.255971594570348,1.0,0
D,26,5,PCE w HPE,0.25,0.25,0.1704166666666667,89.15631428571429,1.255971594570348,1.255971594570348,1.0,0
D,26,6,SCE w HPE,0.25,0.25,0.1504166666666667,3793.8422175294936,1.255971594570348,1.255971594570348,1.0,0
D,26,7,HF post event no HPE,0.25,0.25,0.19166666666666668,16.764516,1.255971594570348,1.255971594570348,1.0,0
D,26,8,HF post event w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.255971594570348,1.255971594570348,1.0,0
D,26,9,Dead,0.25,0.0,0.0,0.0,1.255971594570348,1.255971594570348,1.0,0
D,27,1,HF no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2668199813931114,1.2668199813931114,1.0,0
D,27,2,PCE no HPE,0.25,0.25,0.1704166666666667,98.25731242857142,1.2668199813931114,1.2668199813931114,1.0,0
D,27,3,SCE no HPE,0.25,0.25,0.1504166666666667,3802.943215672351,1.2668199813931114,1.2668199813931114,1.0,0
D,27,4,HF w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.2668199813931114,1.2668199813931114,1.0,0
D,27,5,PCE w HPE,0.25,0.25,0.1704166666666667,89.15631428571429,1.2668199813931114,1.2668199813931114,1.0,0
D,27,6,SCE w HPE,0.25,0.25,0.1504166666666667,3793.8422175294936,1.2668199813931114,1.2668199813931114,1.0,0
D,27,7,HF post event no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2668199813931114,1.2668199813931114,1.0,0
D,27,8,HF post event w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.2668199813931114,1.2668199813931114,1.0,0
D,27,9,Dead,0.25,0.0,0.0,0.0,1.2668199813931114,1.2668199813931114,1.0,0
D,28,1,HF no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2777620705712185,1.2777620705712185,1.0,0
D,28,2,PCE no HPE,0.25,0.25,0.1704166666666667,98.25731242857142,1.2777620705712185,1.2777620705712185,1.0,0
D,28,3,SCE no HPE,0.25,0.25,0.1504166666666667,3802.943215672351,1.2777620705712185,1.2777620705712185,1.0,0
D,28,4,HF w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.2777620705712185,1.2777620705712185,1.0,0
D,28,5,PCE w HPE,0.25,0.25,0.1704166666666667,89.15631428571429,1.2777620705712185,1.2777620705712185,1.0,0
D,28,6,SCE w HPE,0.25,0.25,0.1504166666666667,3793.8422175294936,1.2777620705712185,1.2777620705712185,1.0,0
D,28,7,HF post event no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2777620705712185,1.2777620705712185,1.0,0
D,28,8,HF post event w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.2777620705712185,1.2777620705712185,1.0,0
D,28,9,Dead,0.25,0.0,0.0,0.0,1.2777620705712185,1.2777620705712185,1.0,0
D,29,1,HF no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2887986714537039,1.2887986714537039,1.0,0
D,29,2,PCE no HPE,0.25,0.25,0.1704166666666667,98.25731242857142,1.2887986714537039,1.2887986714537039,1.0,0
D,29,3,SCE no HPE,0.25,0.25,0.1504166666666667,3802.943215672351,1.2887986714537039,1.2887986714537039,1.0,0
D,29,4,HF w HPE,0.25,0.25,0.19166666666666668,7.663517857142858,1.2887986714537039,1.2887986714537039,1.0,0
D,29,5,PCE w HPE,0.25,0.25,0.1704166666666667,89.15631428571429,1.2887986714537039,1.2887986714537039,1.0,0
D,29,6,SCE w HPE,0.25,0.25,0.1504166666666667,3793.8422175294936,1.2887986714537039,1.2887986714537039,1.0,0
D,29,7,HF post event no HPE,0.25,0.25,0.19166666666666668,16.764516,1.2887986714537039,1.2887986714537039,1.0,0
