model_id,arm,cycle,from_index,from_state,to_index,to_state,probability
C,HPE,32,3,GI discomfort,4,Unresolved GI discomfort,0.10094637223974767
C,HPE,32,3,GI discomfort,9,Post-GI event,0.8788361449121107
C,HPE,32,3,GI discomfort,13,Dead,0.02021748284814162
C,HPE,32,4,Unresolved GI discomfort,9,Post-GI event,0.9797825171518584
C,HPE,32,4,Unresolved GI discomfort,13,Dead,0.02021748284814162
C,HPE,32,5,Symptomatic ulcer,6,Unresolved ulcer,0.10094637223974767
C,HPE,32,5,Symptomatic ulcer,9,Post-GI event,0.7971617917000807
C,HPE,32,5,Symptomatic ulcer,13,Dead,0.1018918360601716
C,HPE,32,6,Unresolved ulcer,9,Post-GI event,0.8981081639398284
C,HPE,32,6,Unresolved ulcer,13,Dead,0.1018918360601716
C,HPE,32,7,Serious GI event,8,Unresolved serious GI event,0.10094637223974767
C,HPE,32,7,Serious GI event,9,Post-GI event,0.7869713655494555
C,HPE,32,7,Serious GI event,13,Dead,0.11208226221079687
C,HPE,32,8,Unresolved serious GI event,9,Post-GI event,0.8879177377892031
C,HPE,32,8,Unresolved serious GI event,13,Dead,0.11208226221079687
C,HPE,32,9,Post-GI event,3,GI discomfort,0.007197486913300466
C,HPE,32,9,Post-GI event,5,Symptomatic ulcer,0.00031627894446695226
C,HPE,32,9,Post-GI event,7,Serious GI event,0.0017160259408945944
C,HPE,32,9,Post-GI event,9,Post-GI event,0.9685622090635884
C,HPE,32,9,Post-GI event,10,Stroke,0.001990516289608002
C,HPE,32,9,Post-GI event,13,Dead,0.02021748284814162
C,HPE,32,10,Stroke,11,Recurrent stroke,0.02100000000000002
C,HPE,32,10,Stroke,12,Post-stroke,0.8794944347254285
C,HPE,32,10,Stroke,13,Dead,0.09950556527457144
C,HPE,32,11,Recurrent stroke,12,Post-stroke,0.9004944347254286
C,HPE,32,11,Recurrent stroke,13,Dead,0.09950556527457144
C,HPE,32,12,Post-stroke,10,Stroke,0.0067481208735362674
C,HPE,32,12,Post-stroke,12,Post-stroke,0.967666005194531
C,HPE,32,12,Post-stroke,13,Dead,0.02558587393193268
C,HPE,32,13,Dead,13,Dead,1.0
C,HPE,33,1,Well no HPE,1,Well no HPE,0.9685622090635884
C,HPE,33,1,Well no HPE,3,GI discomfort,0.007197486913300466
C,HPE,33,1,Well no HPE,5,Symptomatic ulcer,0.00031627894446695226
C,HPE,33,1,Well no HPE,7,Serious GI event,0.0017160259408945944
C,HPE,33,1,Well no HPE,10,Stroke,0.001990516289608002
C,HPE,33,1,Well no HPE,13,Dead,0.02021748284814162
C,HPE,33,2,Well with HPE,2,Well with HPE,0.953566850880319
C,HPE,33,2,Well with HPE,3,GI discomfort,0.015136652891765377
C,HPE,33,2,Well with HPE,5,Symptomatic ulcer,0.0005375551934214011
C,HPE,33,2,Well with HPE,7,Serious GI event,0.005156335227526343
C,HPE,33,2,Well with HPE,10,Stroke,0.005385122958826316
C,HPE,33,2,Well with HPE,13,Dead,0.02021748284814162
C,HPE,33,3,GI discomfort,4,Unresolved GI discomfort,0.10094637223974767
C,HPE,33,3,GI discomfort,9,Post-GI event,0.8788361449121107
C,HPE,33,3,GI discomfort,13,Dead,0.02021748284814162
C,HPE,33,4,Unresolved GI discomfort,9,Post-GI event,0.9797825171518584
C,HPE,33,4,Unresolved GI discomfort,13,Dead,0.02021748284814162
C,HPE,33,5,Symptomatic ulcer,6,Unresolved ulcer,0.10094637223974767
C,HPE,33,5,Symptomatic ulcer,9,Post-GI event,0.7971617917000807
C,HPE,33,5,Symptomatic ulcer,13,Dead,0.1018918360601716
C,HPE,33,6,Unresolved ulcer,9,Post-GI event,0.8981081639398284
C,HPE,33,6,Unresolved ulcer,13,Dead,0.1018918360601716
C,HPE,33,7,Serious GI event,8,Unresolved serious GI event,0.10094637223974767
C,HPE,33,7,Serious GI event,9,Post-GI event,0.7869713655494555
C,HPE,33,7,Serious GI event,13,Dead,0.11208226221079687
C,HPE,33,8,Unresolved serious GI event,9,Post-GI event,0.8879177377892031
C,HPE,33,8,Unresolved serious GI event,13,Dead,0.11208226221079687
C,HPE,33,9,Post-GI event,3,GI discomfort,0.007197486913300466
C,HPE,33,9,Post-GI event,5,Symptomatic ulcer,0.00031627894446695226
C,HPE,33,9,Post-GI event,7,Serious GI event,0.0017160259408945944
C,HPE,33,9,Post-GI event,9,Post-GI event,0.9685622090635884
C,HPE,33,9,Post-GI event,10,Stroke,0.001990516289608002
C,HPE,33,9,Post-GI event,13,Dead,0.02021748284814162
C,HPE,33,10,Stroke,11,Recurrent stroke,0.02100000000000002
C,HPE,33,10,Stroke,12,Post-stroke,0.8794944347254285
C,HPE,33,10,Stroke,13,Dead,0.09950556527457144
C,HPE,33,11,Recurrent stroke,12,Post-stroke,0.9004944347254286
C,HPE,33,11,Recurrent stroke,13,Dead,0.09950556527457144
C,HPE,33,12,Post-stroke,10,Stroke,0.0067481208735362674
C,HPE,33,12,Post-stroke,12,Post-stroke,0.967666005194531
C,HPE,33,12,Post-stroke,13,Dead,0.02558587393193268
C,HPE,33,13,Dead,13,Dead,1.0
C,HPE,34,1,Well no HPE,1,Well no HPE,0.9685622090635884
C,HPE,34,1,Well no HPE,3,GI discomfort,0.007197486913300466
C,HPE,34,1,Well no HPE,5,Symptomatic ulcer,0.00031627894446695226
C,HPE,34,1,Well no HPE,7,Serious GI event,0.0017160259408945944
C,HPE,34,1,Well no HPE,10,Stroke,0.001990516289608002
C,HPE,34,1,Well no HPE,13,Dead,0.02021748284814162
C,HPE,34,2,Well with HPE,2,Well with HPE,0.953566850880319
C,HPE,34,2,Well with HPE,3,GI discomfort,0.015136652891765377
C,HPE,34,2,Well with HPE,5,Symptomatic ulcer,0.0005375551934214011
C,HPE,34,2,Well with HPE,7,Serious GI event,0.005156335227526343
C,HPE,34,2,Well with HPE,10,Stroke,0.005385122958826316
C,HPE,34,2,Well with HPE,13,Dead,0.02021748284814162
C,HPE,34,3,GI discomfort,4,Unresolved GI discomfort,0.10094637223974767
C,HPE,34,3,GI discomfort,9,Post-GI event,0.8788361449121107
C,HPE,34,3,GI discomfort,13,Dead,0.02021748284814162
C,HPE,34,4,Unresolved GI discomfort,9,Post-GI event,0.9797825171518584
C,HPE,34,4,Unresolved GI discomfort,13,Dead,0.02021748284814162
C,HPE,34,5,Symptomatic ulcer,6,Unresolved ulcer,0.10094637223974767
C,HPE,34,5,Symptomatic ulcer,9,Post-GI event,0.7971617917000807
C,HPE,34,5,Symptomatic ulcer,13,Dead,0.1018918360601716
C,HPE,34,6,Unresolved ulcer,9,Post-GI event,0.8981081639398284
C,HPE,34,6,Unresolved ulcer,13,Dead,0.1018918360601716
C,HPE,34,7,Serious GI event,8,Unresolved serious GI event,0.10094637223974767
C,HPE,34,7,Serious GI event,9,Post-GI event,0.7869713655494555
C,HPE,34,7,Serious GI event,13,Dead,0.11208226221079687
C,HPE,34,8,Unresolved serious GI event,9,Post-GI event,0.8879177377892031
C,HPE,34,8,Unresolved serious GI event,13,Dead,0.11208226221079687
C,HPE,34,9,Post-GI event,3,GI discomfort,0.007197486913300466
C,HPE,34,9,Post-GI event,5,Symptomatic ulcer,0.00031627894446695226
C,HPE,34,9,Post-GI event,7,Serious GI event,0.0017160259408945944
C,HPE,34,9,Post-GI event,9,Post-GI event,0.9685622090635884
C,HPE,34,9,Post-GI event,10,Stroke,0.001990516289608002
C,HPE,34,9,Post-GI event,13,Dead,0.02021748284814162
C,HPE,34,10,Stroke,11,Recurrent stroke,0.02100000000000002
C,HPE,34,10,Stroke,12,Post-stroke,0.8794944347254285
C,HPE,34,10,Stroke,13,Dead,0.09950556527457144
C,HPE,34,11,Recurrent stroke,12,Post-stroke,0.9004944347254286
C,HPE,34,11,Recurrent stroke,13,Dead,0.09950556527457144
C,HPE,34,12,Post-stroke,10,Stroke,0.0067481208735362674
C,HPE,34,12,Post-stroke,12,Post-stroke,0.967666005194531
C,HPE,34,12,Post-stroke,13,Dead,0.02558587393193268
C,HPE,34,13,Dead,13,Dead,1.0
C,HPE,35,1,Well no HPE,1,Well no HPE,0.9685622090635884
C,HPE,35,1,Well no HPE,3,GI discomfort,0.007197486913300466
C,HPE,35,1,Well no HPE,5,Symptomatic ulcer,0.00031627894446695226
C,HPE,35,1,Well no HPE,7,Serious GI event,0.0017160259408945944
C,HPE,35,1,Well no HPE,10,Stroke,0.001990516289608002
C,HPE,35,1,Well no HPE,13,Dead,0.02021748284814162
C,HPE,35,2,Well with HPE,2,Well with HPE,0.953566850880319
C,HPE,35,2,Well with HPE,3,GI discomfort,0.015136652891765377
C,HPE,35,2,Well with HPE,5,Symptomatic ulcer,0.0005375551934214011
C,HPE,35,2,Well with HPE,7,Serious GI event,0.005156335227526343
C,HPE,35,2,Well with HPE,10,Stroke,0.005385122958826316
C,HPE,35,2,Well with HPE,13,Dead,0.02021748284814162
C,HPE,35,3,GI discomfort,4,Unresolved GI discomfort,0.10094637223974767
C,HPE,35,3,GI discomfort,9,Post-GI event,0.8788361449121107
C,HPE,35,3,GI discomfort,13,Dead,0.02021748284814162
C,HPE,35,4,Unresolved GI discomfort,9,Post-GI event,0.9797825171518584
C,HPE,35,4,Unresolved GI discomfort,13,Dead,0.02021748284814162
C,HPE,35,5,Symptomatic ulcer,6,Unresolved ulcer,0.10094637223974767
C,HPE,35,5,Symptomatic ulcer,9,Post-GI event,0.7971617917000807
C,HPE,35,5,Symptomatic ulcer,13,Dead,0.1018918360601716
C,HPE,35,6,Unresolved ulcer,9,Post-GI event,0.8981081639398284
C,HPE,35,6,Unresolved ulcer,13,Dead,0.1018918360601716
C,HPE,35,7,Serious GI event,8,Unresolved serious GI event,0.10094637223974767
C,HPE,35,7,Serious GI event,9,Post-GI event,0.7869713655494555
C,HPE,35,7,Serious GI event,13,Dead,0.11208226221079687
C,HPE,35,8,Unresolved serious GI event,9,Post-GI event,0.8879177377892031
C,HPE,35,8,Unresolved serious GI event,13,Dead,0.11208226221079687
C,HPE,35,9,Post-GI event,3,GI discomfort,0.007197486913300466
