model_id,arm,cycle,state_index,state,occupancy
B,No HPE,28,2,Well with HPE,0.0
B,No HPE,28,3,GI discomfort,0.046208856918820346
B,No HPE,28,4,Unresolved GI discomfort,0.006766348297669372
B,No HPE,28,5,Symptomatic ulcer,0.0007127808166048704
B,No HPE,28,6,Unresolved ulcer,0.00010437226944433304
B,No HPE,28,7,Serious GI event,0.0002733174119962045
B,No HPE,28,8,Unresolved serious GI event,4.002178215818822e-05
B,No HPE,28,9,Post-event,0.6914167580303223
B,No HPE,28,10,Dead,0.03902863635671344
B,No HPE,29,1,Well no HPE,0.20385167402399204
B,No HPE,29,2,Well with HPE,0.0
B,No HPE,29,3,GI discomfort,0.046120665892176525
B,No HPE,29,4,Unresolved GI discomfort,0.006753434513672826
B,No HPE,29,5,Symptomatic ulcer,0.000711420452463017
B,No HPE,29,6,Unresolved ulcer,0.00010417307175548546
B,No HPE,29,7,Serious GI event,0.00027279577729734313
B,No HPE,29,8,Unresolved serious GI event,3.9945399355055594e-05
B,No HPE,29,9,Post-event,0.7012832110697709
B,No HPE,29,10,Dead,0.04086267979951435
B,No HPE,30,1,Well no HPE,0.19287869855417503
B,No HPE,30,2,Well with HPE,0.0
B,No HPE,30,3,GI discomfort,0.04603264318093069
B,No HPE,30,4,Unresolved GI discomfort,0.006740545375900408
B,No HPE,30,5,Symptomatic ulcer,0.0007100626846196832
B,No HPE,30,6,Unresolved ulcer,0.00010397425423955132
B,No HPE,30,7,Serious GI event,0.0002722751381550058
B,No HPE,30,8,Unresolved serious GI event,3.98691623300842e-05
B,No HPE,30,9,Post-event,0.7105287087357258
B,No HPE,30,10,Dead,0.04269322291392116
B,No HPE,31,1,Well no HPE,0.18249637896804252
B,No HPE,31,2,Well with HPE,0.0
B,No HPE,31,3,GI discomfort,0.0459447884637413
B,No HPE,31,4,Unresolved GI discomfort,0.0067276808374601045
B,No HPE,31,5,Symptomatic ulcer,0.0007087075081181123
B,No HPE,31,6,Unresolved ulcer,0.00010377581617321192
B,No HPE,31,7,Serious GI event,0.0002717554926685129
B,No HPE,31,8,Unresolved serious GI event,3.979307080591586e-05
B,No HPE,31,9,Post-event,0.7191868474625692
B,No HPE,31,10,Dead,0.0445202723804184
B,No HPE,32,1,Well no HPE,0.17267292130288214
B,No HPE,32,2,Well with HPE,0.0
B,No HPE,32,3,GI discomfort,0.04585710141998448
B,No HPE,32,4,Unresolved GI discomfort,0.006714840851387778
B,No HPE,32,5,Symptomatic ulcer,0.0007073549180126168
B,No HPE,32,6,Unresolved ulcer,0.00010357775683203613
B,No HPE,32,7,Serious GI event,0.0002712368389414294
B,No HPE,32,8,Unresolved serious GI event,3.971712450476583e-05
B,No HPE,32,9,Post-event,0.7272894149207113
B,No HPE,32,10,Dead,0.04634383486674071
B,No HPE,33,1,Well no HPE,0.16337824300882423
B,No HPE,33,2,Well with HPE,0.0
B,No HPE,33,3,GI discomfort,0.045769581729651225
B,No HPE,33,4,Unresolved GI discomfort,0.006702025370824179
B,No HPE,33,5,Symptomatic ulcer,0.0007060049093669941
B,No HPE,33,6,Unresolved ulcer,0.00010338007549321068
B,No HPE,33,7,Serious GI event,0.00027071917508095743
B,No HPE,33,8,Unresolved serious GI event,3.9641323149469716e-05
B,No HPE,33,9,Post-event,0.7348664873797098
B,No HPE,33,10,Dead,0.048163917027897137
B,No HPE,34,1,Well no HPE,0.15458388082651203
B,No HPE,34,2,Well with HPE,0.0
B,No HPE,34,3,GI discomfort,0.045682229073342344
B,No HPE,34,4,Unresolved GI discomfort,0.006689234348999922
B,No HPE,34,5,Symptomatic ulcer,0.0007046574772544484
B,No HPE,34,6,Unresolved ulcer,0.0001031827714353085
B,No HPE,34,7,Serious GI event,0.0002702024991979058
B,No HPE,34,8,Unresolved serious GI event,3.9565666463394703e-05
B,No HPE,34,9,Post-event,0.7419465218305964
B,No HPE,34,10,Dead,0.04998052550619545
B,No HPE,35,1,Well no HPE,0.14626290362355418
B,No HPE,35,2,Well with HPE,0.0
B,No HPE,35,3,GI discomfort,0.045595043132268254
B,No HPE,35,4,Unresolved GI discomfort,0.006676467739234747
B,No HPE,35,5,Symptomatic ulcer,0.0007033126167575867
B,No HPE,35,6,Unresolved ulcer,0.00010298584393827727
B,No HPE,35,7,Serious GI event,0.00026968680940668923
B,No HPE,35,8,Unresolved serious GI event,3.949015417043508e-05
B,No HPE,35,9,Post-event,0.7485564431494006
B,No HPE,35,10,Dead,0.051793666931266365
B,No HPE,36,1,Well no HPE,0.13838982992283697
B,No HPE,36,2,Well with HPE,0.0
B,No HPE,36,3,GI discomfort,0.045508023588247785
B,No HPE,36,4,Unresolved GI discomfort,0.006663725494937486
B,No HPE,36,5,Symptomatic ulcer,0.0007019703229684013
B,No HPE,36,6,Unresolved ulcer,0.00010278929228343896
B,No HPE,36,7,Serious GI event,0.000269172103825321
B,No HPE,36,8,Unresolved serious GI event,3.941478599501215e-05
B,No HPE,36,9,Post-event,0.7547217265688149
B,No HPE,36,10,Dead,0.05360334792008774
B,No HPE,37,1,Well no HPE,0.1309405498701418
B,No HPE,37,2,Well with HPE,0.0
B,No HPE,37,3,GI discomfort,0.04542117012370705
B,No HPE,37,4,Unresolved GI discomfort,0.006651007569605891
B,No HPE,37,5,Symptomatic ulcer,0.0007006305909882514
B,No HPE,37,6,Unresolved ulcer,0.00010259311575348716
B,No HPE,37,7,Serious GI event,0.0002686583805754063
B,No HPE,37,8,Unresolved serious GI event,3.933956166207314e-05
B,No HPE,37,9,Post-event,0.7604664757105543
B,No HPE,37,10,Dead,0.05540957507700872
B,No HPE,38,1,Well no HPE,0.12389225140210806
B,No HPE,38,2,Well with HPE,0.0
B,No HPE,38,3,GI discomfort,0.04533448242167823
B,No HPE,38,4,Unresolved GI discomfort,0.00663831391682647
B,No HPE,38,5,Symptomatic ulcer,0.0006992934159278459
B,No HPE,38,6,Unresolved ulcer,0.00010239731363248446
B,No HPE,38,7,Serious GI event,0.00026814563778213533
B,No HPE,38,8,Unresolved serious GI event,3.9264480897090245e-05
B,No HPE,38,9,Post-event,0.7658134964173706
B,No HPE,38,10,Dead,0.05721235499377387
B,No HPE,39,1,Well no HPE,0.11722335038844392
B,No HPE,39,2,Well with HPE,0.0
B,No HPE,39,3,GI discomfort,0.045247960165798476
B,No HPE,39,4,Unresolved GI discomfort,0.006625644490274306
B,No HPE,39,5,Symptomatic ulcer,0.0006979587929072243
B,No HPE,39,6,Unresolved ulcer,0.00010220188520585989
B,No HPE,39,7,Serious GI event,0.00026763387357427637
B,No HPE,39,8,Unresolved serious GI event,3.9189543426059604e-05
B,No HPE,39,9,Post-event,0.7707843666108194
B,No HPE,39,10,Dead,0.05901169424954718
B,No HPE,40,1,Well no HPE,0.11091342453445867
B,No HPE,40,2,Well with HPE,0.0
B,No HPE,40,3,GI discomfort,0.04516160304030872
B,No HPE,40,4,Unresolved GI discomfort,0.006612999243712902
B,No HPE,40,5,Symptomatic ulcer,0.0006966267170557403
B,No HPE,40,6,Unresolved ulcer,0.00010200682976040615
B,No HPE,40,7,Serious GI event,0.0002671230860841691
B,No HPE,40,8,Unresolved serious GI event,3.911474897550029e-05
B,No HPE,40,9,Post-event,0.7753995023887044
B,No HPE,40,10,Dead,0.06080759941093612
C,HPE,0,1,Well no HPE,0.0
C,HPE,0,2,Well with HPE,1.0
C,HPE,0,3,GI discomfort,0.0
C,HPE,0,4,Unresolved GI discomfort,0.0
C,HPE,0,5,Symptomatic ulcer,0.0
C,HPE,0,6,Unresolved ulcer,0.0
C,HPE,0,7,Serious GI event,0.0
C,HPE,0,8,Unresolved serious GI event,0.0
C,HPE,0,9,Post-GI event,0.0
C,HPE,0,10,Stroke,0.0
C,HPE,0,11,Recurrent stroke,0.0
C,HPE,0,12,Post-stroke,0.0
C,HPE,0,13,Dead,0.0
C,HPE,1,1,Well no HPE,0.0
C,HPE,1,2,Well with HPE,0.9622760663162271
C,HPE,1,3,GI discomfort,0.015136652891765377
C,HPE,1,4,Unresolved GI discomfort,0.0
C,HPE,1,5,Symptomatic ulcer,0.0005375551934214011
C,HPE,1,6,Unresolved ulcer,0.0
C,HPE,1,7,Serious GI event,0.005156335227526343
C,HPE,1,8,Unresolved serious GI event,0.0
C,HPE,1,9,Post-GI event,0.0
C,HPE,1,10,Stroke,0.005385122958826316
C,HPE,1,11,Recurrent stroke,0.0
C,HPE,1,12,Post-stroke,0.0
C,HPE,1,13,Dead,0.011508267412233542
C,HPE,2,1,Well no HPE,0.0
C,HPE,2,2,Well with HPE,0.9259752278050318
C,HPE,2,3,GI discomfort,0.01456563880188213
C,HPE,2,4,Unresolved GI discomfort,0.0015279901972760008
C,HPE,2,5,Symptomatic ulcer,0.0005172764969534044
C,HPE,2,6,Unresolved ulcer,5.426424665452631e-05
C,HPE,2,7,Serious GI event,0.004961817979351837
C,HPE,2,8,Unresolved serious GI event,0.0005205133352707982
C,HPE,2,9,Post-GI event,0.018194292700685268
C,HPE,2,10,Stroke,0.005181974937448589
C,HPE,2,11,Recurrent stroke,0.00011308758213535274
C,HPE,2,12,Post-stroke,0.0049683601926740085
C,HPE,2,13,Dead,0.02341955572463634
C,HPE,3,1,Well no HPE,0.0
C,HPE,3,2,Well with HPE,0.8910437997184983
C,HPE,3,3,GI discomfort,0.01414711879326808
C,HPE,3,4,Unresolved GI discomfort,0.0014703483964045058
C,HPE,3,5,Symptomatic ulcer,0.0005035172643768552
C,HPE,3,6,Unresolved ulcer,5.221718581233107e-05
C,HPE,3,7,Serious GI event,0.0048058605651984205
C,HPE,3,8,Unresolved serious GI event,0.0005008775247295231
C,HPE,3,9,Post-GI event,0.03733760937735625
C,HPE,3,10,Stroke,0.0050562335896793455
C,HPE,3,11,Recurrent stroke,0.00010882147368642047
C,HPE,3,12,Post-stroke,0.009750032339923831
C,HPE,3,13,Dead,0.03522356377106629
C,HPE,4,1,Well no HPE,0.0
C,HPE,4,2,Well with HPE,0.8574301225085806
C,HPE,4,3,GI discomfort,0.013756157662566064
C,HPE,4,4,Unresolved GI discomfort,0.0014281003198251695
C,HPE,4,5,Symptomatic ulcer,0.0004907943217874072
C,HPE,4,6,Unresolved ulcer,5.082824119892547e-05
C,HPE,4,7,Serious GI event,0.004658592840019953
C,HPE,4,8,Unresolved serious GI event,0.0004851341895468439
C,HPE,4,9,Post-GI event,0.055455211965751594
C,HPE,4,10,Stroke,0.004938495939615265
C,HPE,4,11,Recurrent stroke,0.00010618090538326635
C,HPE,4,12,Post-stroke,0.014309678509130435
C,HPE,4,13,Dead,0.04689070259659465
C,HPE,5,1,Well no HPE,0.0
C,HPE,5,2,Well with HPE,0.8250844854285977
C,HPE,5,3,GI discomfort,0.01337776030575405
C,HPE,5,4,Unresolved GI discomfort,0.0013886342119940511
C,HPE,5,5,Symptomatic ulcer,0.0004784553312561547
C,HPE,5,6,Unresolved ulcer,4.954390630030611e-05
C,HPE,5,7,Serious GI event,0.00451635972812426
C,HPE,5,8,Unresolved serious GI event,0.0004702680469420775
C,HPE,5,9,Post-GI event,0.07262248525856292
C,HPE,5,10,Stroke,0.004824314581312768
C,HPE,5,11,Recurrent stroke,0.00010370841473192066
C,HPE,5,12,Post-stroke,0.0186609525438516
C,HPE,5,13,Dead,0.0584230322425725
C,HPE,6,1,Well no HPE,0.0
C,HPE,6,2,Well with HPE,0.7939590530167794
C,HPE,6,3,GI discomfort,0.013011716849573394
C,HPE,6,4,Unresolved GI discomfort,0.001350436371558769
C,HPE,6,5,Symptomatic ulcer,0.00046649741313571207
C,HPE,6,6,Unresolved ulcer,4.829832996907557e-05
C,HPE,6,7,Serious GI event,0.004379034266496853
C,HPE,6,8,Unresolved serious GI event,0.0004559101302838371
C,HPE,6,9,Post-GI event,0.0888803787642751
C,HPE,6,10,Stroke,0.004713664008733159
C,HPE,6,11,Recurrent stroke,0.00010131060620756821
C,HPE,6,12,Post-stroke,0.02281173857026033
C,HPE,6,13,Dead,0.06982196167272717
C,HPE,7,1,Well no HPE,0.0
C,HPE,7,2,Well with HPE,0.7640077943531433
C,HPE,7,3,GI discomfort,0.012657597958794793
C,HPE,7,4,Unresolved GI discomfort,0.0013134856125752326
C,HPE,7,5,Symptomatic ulcer,0.0004549078046924951
C,HPE,7,6,Unresolved ulcer,4.709122151527695e-05
C,HPE,7,7,Serious GI event,0.004246440069879908
C,HPE,7,8,Unresolved serious GI event,0.00044204762311640173
C,HPE,7,9,Post-GI event,0.10426671272263162
C,HPE,7,10,Stroke,0.004606421335733104
C,HPE,7,11,Recurrent stroke,9.898694418339643e-05
C,HPE,7,12,Post-stroke,0.026769640889606792
C,HPE,7,13,Dead,0.08108887346412812
C,HPE,8,1,Well no HPE,0.0
C,HPE,8,2,Well with HPE,0.7351864149850796
C,HPE,8,3,GI discomfort,0.012314979090040793
C,HPE,8,4,Unresolved GI discomfort,0.0012777385952095696
C,HPE,8,5,Symptomatic ulcer,0.00044367372351191483
C,HPE,8,6,Unresolved ulcer,4.5921292587255046e-05
C,HPE,8,7,Serious GI event,0.004118404687931655
C,HPE,8,8,Unresolved serious GI event,0.0004286627199878773
C,HPE,8,9,Post-GI event,0.11881787540439481
C,HPE,8,10,Stroke,0.004502465276695868
C,HPE,8,11,Recurrent stroke,9.673484805039527e-05
C,HPE,8,12,Post-stroke,0.030541987726405026
C,HPE,8,13,Dead,0.0922251416501056
C,HPE,9,1,Well no HPE,0.0
C,HPE,9,2,Well with HPE,0.7074522914209718
C,HPE,9,3,GI discomfort,0.011983451677659825
C,HPE,9,4,Unresolved GI discomfort,0.001243152463347967
C,HPE,9,5,Symptomatic ulcer,0.00043278286772479874
C,HPE,9,6,Unresolved ulcer,4.478725284662864e-05
C,HPE,9,7,Serious GI event,0.00399476216682229
C,HPE,9,8,Unresolved serious GI event,0.0004157380126618707
C,HPE,9,9,Post-GI event,0.13256883567242175
C,HPE,9,10,Stroke,0.004401679183738268
C,HPE,9,11,Recurrent stroke,9.455177081061332e-05
C,HPE,9,12,Post-stroke,0.034135836663992974
C,HPE,9,13,Dead,0.10323213084700174
C,HPE,10,1,Well no HPE,0.0
C,HPE,10,2,Well with HPE,0.6807644080949738
C,HPE,10,3,GI discomfort,0.01166262223258703
C,HPE,10,4,Unresolved GI discomfort,0.0012096859737700774
C,HPE,10,5,Symptomatic ulcer,0.0004222233847669003
C,HPE,10,6,Unresolved ulcer,4.3687860464333016e-05
C,HPE,10,7,Serious GI event,0.0038753527330162574
C,HPE,10,8,Unresolved serious GI event,0.00040325674870130387
C,HPE,10,9,Post-GI event,0.14555319610371353
C,HPE,10,10,Stroke,0.004303950755633598
C,HPE,10,11,Recurrent stroke,9.243526285850371e-05
C,HPE,10,12,Post-stroke,0.03755798472768622
C,HPE,10,13,Dead,0.11411119612182893
C,HPE,11,1,Well no HPE,0.0
C,HPE,11,2,Well with HPE,0.6550832967097261
C,HPE,11,3,GI discomfort,0.011352111770547266
C,HPE,11,4,Unresolved GI discomfort,0.0011772994051822874
C,HPE,11,5,Symptomatic ulcer,0.0004119838542953731
C,HPE,11,6,Unresolved ulcer,4.262191896700573e-05
C,HPE,11,7,Serious GI event,0.003760022559400324
C,HPE,11,8,Unresolved serious GI event,0.0003912027995473826
C,HPE,11,9,Post-GI event,0.15780324521967232
C,HPE,11,10,Stroke,0.004209171872141856
C,HPE,11,11,Recurrent stroke,9.038296586830564e-05
C,HPE,11,12,Post-stroke,0.040814978044498115
C,HPE,11,13,Dead,0.12486368288015423
C,HPE,12,1,Well no HPE,0.0
C,HPE,12,2,Well with HPE,0.630370977867301
C,HPE,12,3,GI discomfort,0.011051555269833408
C,HPE,12,4,Unresolved GI discomfort,0.0011459545004968853
C,HPE,12,5,Symptomatic ulcer,0.00040205327210146347
C,HPE,12,6,Unresolved ulcer,4.15882755124667e-05
C,HPE,12,7,Serious GI event,0.003648623542142761
C,HPE,12,8,Unresolved serious GI event,0.0003795606369110738
C,HPE,12,9,Post-GI event,0.16935000768920466
C,HPE,12,10,Stroke,0.0041172384365129435
C,HPE,12,11,Recurrent stroke,8.839260931497906e-05
C,HPE,12,12,Post-stroke,0.04391312113820719
C,HPE,12,13,Dead,0.13549092676246172
C,HPE,13,1,Well no HPE,0.0
C,HPE,13,2,Well with HPE,0.6065909049020599
C,HPE,13,3,GI discomfort,0.010760601149130434
C,HPE,13,4,Unresolved GI discomfort,0.0011156144120967482
C,HPE,13,5,Symptomatic ulcer,0.00039242103461210664
C,HPE,13,6,Unresolved ulcer,4.058581926576289e-05
C,HPE,13,7,Serious GI event,0.003541013085872767
C,HPE,13,8,Unresolved serious GI event,0.00036831531024784984
C,HPE,13,9,Post-GI event,0.18022329262879094
C,HPE,13,10,Stroke,0.004028050223816464
C,HPE,13,11,Recurrent stroke,8.64620071667719e-05
C,HPE,13,12,Post-stroke,0.046858485877575164
C,HPE,13,13,Dead,0.14599425354936574
C,HPE,14,1,Well no HPE,0.0
C,HPE,14,2,Well with HPE,0.5837079098323548
C,HPE,14,3,GI discomfort,0.010478910764971986
C,HPE,14,4,Unresolved GI discomfort,0.0010862436491235773
C,HPE,14,5,Symptomatic ulcer,0.0003830769239732822
C,HPE,14,6,Unresolved ulcer,3.961347983466062e-05
C,HPE,14,7,Serious GI event,0.0034370538969480165
C,HPE,14,8,Unresolved serious GI event,0.00035745242507232995
C,HPE,14,9,Post-GI event,0.1904517400720718
C,HPE,14,10,Stroke,0.003941510735000481
C,HPE,14,11,Recurrent stroke,8.45890547001458e-05
C,HPE,14,12,Post-stroke,0.049656920090651376
C,HPE,14,13,Dead,0.15637497907529824
C,HPE,15,1,Well no HPE,0.0
C,HPE,15,2,Well with HPE,0.5616881513511454
C,HPE,15,3,GI discomfort,0.010206157928094275
C,HPE,15,4,Unresolved GI discomfort,0.0010578080267479612
C,HPE,15,5,Symptomatic ulcer,0.0003740110936934224
C,HPE,15,6,Unresolved ulcer,3.8670225763864466e-05
C,HPE,15,7,Serious GI event,0.003336613784506531
C,HPE,15,8,Unresolved serious GI event,0.00034695812208938983
C,HPE,15,9,Post-GI event,0.2000628656780704
C,HPE,15,10,Stroke,0.0038575270564636297
C,HPE,15,11,Recurrent stroke,8.277172543501018e-05
C,HPE,15,12,Post-stroke,0.05231405585768671
C,HPE,15,13,Dead,0.16663440915030417
C,HPE,16,1,Well no HPE,0.0
C,HPE,16,2,Well with HPE,0.5404990647786138
C,HPE,16,3,GI discomfort,0.009942028437974964
C,HPE,16,4,Unresolved GI discomfort,0.0010302746173470566
C,HPE,16,5,Symptomatic ulcer,0.00036521405482576794
C,HPE,16,6,Unresolved ulcer,3.775506308577136e-05
C,HPE,16,7,Serious GI event,0.0032395654690093386
C,HPE,16,8,Unresolved serious GI event,0.0003368190571110695
C,HPE,16,9,Post-GI event,0.2090831037446091
C,HPE,16,10,Stroke,0.003776009724932218
C,HPE,16,11,Recurrent stroke,8.10080681857363e-05
C,HPE,16,12,Post-stroke,0.05483531749471245
C,HPE,16,13,Dead,0.17677383948959355
C,HPE,17,1,Well no HPE,0.0
C,HPE,17,2,Well with HPE,0.520109313902764
C,HPE,17,3,GI discomfort,0.009686219634871754
C,HPE,17,4,Unresolved GI discomfort,0.0010036117035179778
C,HPE,17,5,Symptomatic ulcer,0.00035667666266937337
C,HPE,17,6,Unresolved ulcer,3.686703392562958e-05
C,HPE,17,7,Serious GI event,0.0031457863979915137
C,HPE,17,8,Unresolved serious GI event,0.00032702238172964946
C,HPE,17,9,Post-GI event,0.2175378485909674
C,HPE,17,10,Stroke,0.003696872597441967
C,HPE,17,11,Recurrent stroke,7.929620422357664e-05
C,HPE,17,12,Post-stroke,0.05722592923938559
C,HPE,17,13,Dead,0.18679455565051234
C,HPE,18,1,Well no HPE,0.0
C,HPE,18,2,Well with HPE,0.5004887446367835
C,HPE,18,3,GI discomfort,0.009438439968701407
C,HPE,18,4,Unresolved GI discomfort,0.0009777887328577168
C,HPE,18,5,Symptomatic ulcer,0.00034839010396923536
C,HPE,18,6,Unresolved ulcer,3.6005215159053475e-05
C,HPE,18,7,Serious GI event,0.0030551585687498793
C,HPE,18,8,Unresolved serious GI event,0.00031755572471838634
C,HPE,18,9,Post-GI event,0.22545149437141032
C,HPE,18,10,Stroke,0.003620032726231585
C,HPE,18,11,Recurrent stroke,7.763432454628138e-05
C,HPE,18,12,Post-stroke,0.059490922650265794
C,HPE,18,13,Dead,0.19669783297660764
C,HPE,19,1,Well no HPE,0.0
C,HPE,19,2,Well with HPE,0.48160834042463074
C,HPE,19,3,GI discomfort,0.009198408584124651
C,HPE,19,4,Unresolved GI discomfort,0.0009527762744430446
C,HPE,19,5,Symptomatic ulcer,0.000340345884596747
C,HPE,19,6,Unresolved ulcer,3.5168717119922824e-05
C,HPE,19,7,Serious GI event,0.0029675683577058748
C,HPE,19,8,Unresolved serious GI event,0.00030840717413248005
C,HPE,19,9,Post-GI event,0.2328474733788898
C,HPE,19,10,Stroke,0.003545410238362653
C,HPE,19,11,Recurrent stroke,7.602068725086335e-05
C,HPE,19,12,Post-stroke,0.061635143730269314
C,HPE,19,13,Dead,0.20648493654847477
C,HPE,20,1,Well no HPE,0.0
C,HPE,20,2,Well with HPE,0.4634401793289
C,HPE,20,3,GI discomfort,0.00896585492122645
C,HPE,20,4,Unresolved GI discomfort,0.0009285459769463374
C,HPE,20,5,Symptomatic ulcer,0.0003325358176923944
C,HPE,20,6,Unresolved ulcer,3.435668235676943e-05
C,HPE,20,7,Serious GI event,0.002882906356191961
C,HPE,20,8,Unresolved serious GI event,0.0002995652600838739
C,HPE,20,9,Post-GI event,0.239748292895983
C,HPE,20,10,Stroke,0.0034729282198873034
C,HPE,20,11,Recurrent stroke,7.445361500561578e-05
C,HPE,20,12,Post-stroke,0.06366325978464071
C,HPE,20,13,Dead,0.21615712114108646
C,HPE,21,1,Well no HPE,0.0
C,HPE,21,2,Well with HPE,0.4419211923740695
C,HPE,21,3,GI discomfort,0.008740518331204025
C,HPE,21,4,Unresolved GI discomfort,0.0009050705283256987
C,HPE,21,5,Symptomatic ulcer,0.00032495201225329087
C,HPE,21,6,Unresolved ulcer,3.356828443582531e-05
C,HPE,21,7,Serious GI event,0.002801067212419435
C,HPE,21,8,Unresolved serious GI event,0.0002910189381644883
C,HPE,21,9,Post-GI event,0.24383112160103726
C,HPE,21,10,Stroke,0.0034025126043919053
C,HPE,21,11,Recurrent stroke,7.293149261763344e-05
C,HPE,21,12,Post-stroke,0.06472623838101443
C,HPE,21,13,Dead,0.23294980824006742
C,HPE,22,1,Well no HPE,0.0
C,HPE,22,2,Well with HPE,0.4214013997494171
C,HPE,22,3,GI discomfort,0.008444179001260203
C,HPE,22,4,Unresolved GI discomfort,0.0008823236170300597
C,HPE,22,5,Symptomatic ulcer,0.0003146756818118283
C,HPE,22,6,Unresolved ulcer,3.2802726788975745e-05
C,HPE,22,7,Serious GI event,0.002697114341893665
C,HPE,22,8,Unresolved serious GI event,0.00028275757349344464
C,HPE,22,9,Post-GI event,0.24748581333651298
C,HPE,22,10,Stroke,0.003301930258790165
C,HPE,22,11,Recurrent stroke,7.145276469223008e-05
C,HPE,22,12,Post-stroke,0.06569154582828937
C,HPE,22,13,Dead,0.2493940051200209
C,HPE,23,1,Well no HPE,0.0
C,HPE,23,2,Well with HPE,0.40183440571561013
C,HPE,23,3,GI discomfort,0.008159882618828065
C,HPE,23,4,Unresolved GI discomfort,0.0008524092367202732
C,HPE,23,5,Symptomatic ulcer,0.0003048010627629646
C,HPE,23,6,Unresolved ulcer,3.176536851097321e-05
C,HPE,23,7,Serious GI event,0.0025975789581456836
C,HPE,23,8,Unresolved serious GI event,0.00027226390832996
C,HPE,23,9,Post-GI event,0.2506448661006918
C,HPE,23,10,Stroke,0.0032052173871840906
C,HPE,23,11,Recurrent stroke,6.934053543459352e-05
C,HPE,23,12,Post-stroke,0.06653584783012279
C,HPE,23,13,Dead,0.26549162127765963
C,HPE,24,1,Well no HPE,0.0
C,HPE,24,2,Well with HPE,0.38317596883359883
C,HPE,24,3,GI discomfort,0.007886441062931689
C,HPE,24,4,Unresolved GI discomfort,0.000823710548272865
C,HPE,24,5,Symptomatic ulcer,0.00029528186537421596
C,HPE,24,6,Unresolved ulcer,3.0768561540740916e-05
C,HPE,24,7,Serious GI event,0.0025021059940043525
C,HPE,24,8,Unresolved serious GI event,0.0002622161724311101
